 # la,nk,kp(nk),om(la,nk),vg(la,nk),length(vg(la,nk))
     1     1 -.27257     -.27257     -.27257      58.761     0.28999E-08 0.33460E-08 0.89228E-09 0.45168E-08
     1     2 -.23363     -.23363     -.31151      61.656      648.92      648.92     -1301.3      1592.4    
     1     3 -.19469     -.19469     -.35045      68.180      839.65      839.65     -1668.7      2048.1    
     1     4 -.15576     -.15576     -.38939      74.159      557.15      557.15     -1069.9      1328.7    
     1     5 -.11682     -.11682     -.42833      76.582      49.597      49.597     -23.516      73.978    
     1     6 -.77878E-01 -.77878E-01 -.46727      75.001     -343.59     -343.59      773.63      913.57    
     1     7 -.38939E-01 -.38939E-01 -.50621      71.649     -354.84     -354.84      768.77      918.06    
     1     8  0.0000      0.0000     -.54514      69.957     -.44614E-08 -.31230E-08 -.26768E-08 0.60681E-08
     1     9 0.38939E-01 0.38939E-01 -.58408      71.649      354.84      354.84     -768.77      918.06    
     1    10 0.77878E-01 0.77878E-01 -.62302      75.001      343.59      343.59     -773.63      913.57    
     1    11 0.11682     0.11682     -.66196      76.582     -49.597     -49.597      23.516      73.978    
     1    12 0.15576     0.15576     -.70090      74.159     -557.15     -557.15      1069.9      1328.7    
     1    13 0.19469     0.19469     -.73984      68.180     -839.65     -839.65      1668.7      2048.1    
     1    14 0.23363     0.23363     -.77878      61.656     -648.92     -648.92      1301.3      1592.4    
     1    15 -.23363     -.31151     -.23363      61.656      648.83     -1301.4      648.90      1592.4    
     1    16 -.19469     -.27257     -.27257      62.921      1830.6     -379.80     -379.70      1907.8    
     1    17 -.15576     -.23363     -.31151      68.090      2225.4     -254.48     -1185.4      2534.2    
     1    18 -.11682     -.19469     -.35045      74.842      2210.4     -366.65     -1214.2      2548.5    
     1    19 -.77878E-01 -.15576     -.38939      79.688      2019.3     -965.75     -412.85      2276.1    
     1    20 -.38939E-01 -.11682     -.42833      80.693      1890.9     -1748.4      572.39      2638.2    
     1    21  0.0000     -.77878E-01 -.46727      78.567     -.22307E-08 -2261.6      1029.9      2485.1    
     1    22 0.38939E-01 -.38939E-01 -.50621      71.649      354.84     -355.29      768.78      918.25    
     1    23 0.77878E-01  0.0000     -.54514      76.082      2720.3     -.81761E-01 0.31644      2720.3    
     1    24 0.11682     0.38939E-01 -.58408      78.329      2584.6     -1672.3     -389.53      3102.9    
     1    25 0.15576     0.77878E-01 -.62302      80.376      1975.2     -1541.3      4.5220      2505.4    
     1    26 0.19469     0.11682     -.66196      79.374      1133.5     -1681.3      929.29      2230.5    
     1    27 0.23363     0.15576     -.70090      74.410      381.16     -1837.5      1726.7      2550.1    
     1    28 0.27257     0.19469     -.73984      67.183     0.37744E-01 -1747.6      1747.5      2471.4    
     1    29 -.19469     -.35045     -.19469      68.180      839.76     -1668.7      839.75      2048.1    
     1    30 -.15576     -.31151     -.23363      68.090      2225.4     -1185.5     -254.50      2534.3    
     1    31 -.11682     -.27257     -.27257      71.642      2094.8     -647.51     -647.51      2286.2    
     1    32 -.77878E-01 -.23363     -.31151      77.181      1833.2     -111.36     -1439.9      2333.8    
     1    33 -.38939E-01 -.19469     -.35045      83.718      1588.9     -187.46     -1473.2      2174.9    
     1    34  0.0000     -.15576     -.38939      87.514     0.44614E-09 -885.05     -754.18      1162.8    
     1    35 0.38939E-01 -.11682     -.42833      80.693     -1890.9     -1748.2      572.61      2638.1    
     1    36 0.77878E-01 -.77878E-01 -.46727      75.001      343.59     -343.54      773.66      913.57    
     1    37 0.11682     -.38939E-01 -.50621      78.329      2584.6      1672.4      389.68      3103.0    
     1    38 0.15576      0.0000     -.54514      89.426      3323.4     0.15558     -.15468      3323.4    
     1    39 0.19469     0.38939E-01 -.58408      89.861      2565.6     -2478.4      192.60      3572.4    
     1    40 0.23363     0.77878E-01 -.62302      88.149      1316.4     -2057.4      966.47      2626.8    
     1    41 0.27257     0.11682     -.66196      82.595     0.25227E-01 -1787.6      1787.6      2528.1    
     1    42 0.31151     0.15576     -.70090      74.410     -381.17     -1726.7      1837.5      2550.1    
     1    43 -.15576     -.38939     -.15576      74.159      556.94     -1069.9      556.97      1328.6    
     1    44 -.11682     -.35045     -.19469      74.842      2210.5     -1214.3     -366.68      2548.6    
     1    45 -.77878E-01 -.31151     -.23363      77.181      1833.2     -1439.8     -111.41      2333.7    
     1    46 -.38939E-01 -.27257     -.27257      78.185      887.16     -788.09     -787.98      1424.5    
     1    47  0.0000     -.23363     -.31151      81.232     -.49075E-08  136.13     -1725.8      1731.2    
     1    48 0.38939E-01 -.19469     -.35045      83.718     -1588.9     -187.54     -1473.4      2175.0    
     1    49 0.77878E-01 -.15576     -.38939      79.688     -2019.3     -965.77     -412.94      2276.2    
     1    50 0.11682     -.11682     -.42833      76.582     -49.597      50.157     -23.480      74.343    
     1    51 0.15576     -.77878E-01 -.46727      80.376      1975.2      1541.5     -4.2313      2505.5    
     1    52 0.19469     -.38939E-01 -.50621      89.861      2565.6      2478.5     -192.48      3572.5    
