************ rank 1, shell   1  1  0  0  0  0  0  0  0  0, groups        0
************ rank 2, shell   5  5  0  0  0  0  0  0  0  0, groups       17
rank= 2 indepterms=    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
rank= 2 all  terms=    6   42   84   96   96  192   48   48   24   48  192   96   96   96   96  192   48
************ rank 3, shell   1  1  0  0  0  0  0  0  0  0, groups        5
rank= 3 indepterms=    1    1    1    1    1
rank= 3 all  terms=   12  126  504  252  252
************ rank 4, shell   1  1  0  0  0  0  0  0  0  0, groups       14
rank= 4 indepterms=    1    1    1    1    1    1    1    1    1    1    1    1    1    1
rank= 4 all  terms=    6   36  168 1008 1008 1008  336 1008  126 1008  252  504  504 1008
 ============== RANK, GROUP ===============   2   1
 ---- # OF INDEPENDENT TERMS ------    1
    d2U/dx1dx1
 ---- # OF ALL TERMS, MAT   -------    6
    d2U/dx1dx1                 1.000
    d2U/dy1dy1                 1.000
    d2U/dz1dz1                 1.000
    d2U/dx2dx2                 1.000
    d2U/dy2dy2                 1.000
    d2U/dz2dz2                 1.000
 ============== RANK, GROUP ===============   2   2
 ---- # OF INDEPENDENT TERMS ------    1
    d2U/dx1dx2
 ---- # OF ALL TERMS, MAT   -------   42
    d2U/dx1dx2                 1.000
    d2U/dx2dx1                 1.000
    d2U/dy1dy2                 1.000
    d2U/dy2dy1                 1.000
    d2U/dz1dz2                 1.000
    d2U/dz2dz1                 1.000
    d2U/dx1dx11                1.000
    d2U/dx11dx1                1.000
    d2U/dx43dx2                1.000
    d2U/dx2dx43                1.000
    d2U/dy1dy11                1.000
    d2U/dy11dy1                1.000
    d2U/dy43dy2                1.000
    d2U/dy2dy43                1.000
    d2U/dz1dz11                1.000
    d2U/dz11dz1                1.000
    d2U/dz43dz2                1.000
    d2U/dz2dz43                1.000
    d2U/dx1dx23                1.000
    d2U/dx23dx1                1.000
    d2U/dx32dx2                1.000
    d2U/dx2dx32                1.000
    d2U/dy1dy23                1.000
    d2U/dy23dy1                1.000
    d2U/dy32dy2                1.000
    d2U/dy2dy32                1.000
    d2U/dz1dz23                1.000
    d2U/dz23dz1                1.000
    d2U/dz32dz2                1.000
    d2U/dz2dz32                1.000
    d2U/dx1dx27                1.000
    d2U/dx27dx1                1.000
    d2U/dx28dx2                1.000
    d2U/dx2dx28                1.000
    d2U/dy1dy27                1.000
    d2U/dy27dy1                1.000
    d2U/dy28dy2                1.000
    d2U/dy2dy28                1.000
    d2U/dz1dz27                1.000
    d2U/dz27dz1                1.000
    d2U/dz28dz2                1.000
    d2U/dz2dz28                1.000
 ============== RANK, GROUP ===============   2   3
 ---- # OF INDEPENDENT TERMS ------    1
    d2U/dx1dy2
 ---- # OF ALL TERMS, MAT   -------   84
    d2U/dx1dy2                 1.000
    d2U/dy2dx1                 1.000
    d2U/dx1dz2                 1.000
    d2U/dz2dx1                 1.000
    d2U/dy1dx2                 1.000
    d2U/dx2dy1                 1.000
    d2U/dy1dz2                 1.000
    d2U/dz2dy1                 1.000
    d2U/dz1dx2                 1.000
    d2U/dx2dz1                 1.000
    d2U/dz1dy2                 1.000
    d2U/dy2dz1                 1.000
    d2U/dx1dy11               -1.000
    d2U/dy11dx1               -1.000
    d2U/dx43dy2               -1.000
    d2U/dy2dx43               -1.000
    d2U/dx1dz11               -1.000
    d2U/dz11dx1               -1.000
    d2U/dx43dz2               -1.000
    d2U/dz2dx43               -1.000
    d2U/dy1dx11               -1.000
    d2U/dx11dy1               -1.000
    d2U/dy43dx2               -1.000
    d2U/dx2dy43               -1.000
    d2U/dy1dz11                1.000
    d2U/dz11dy1                1.000
    d2U/dy43dz2                1.000
    d2U/dz2dy43                1.000
    d2U/dz1dx11               -1.000
    d2U/dx11dz1               -1.000
    d2U/dz43dx2               -1.000
    d2U/dx2dz43               -1.000
    d2U/dz1dy11                1.000
    d2U/dy11dz1                1.000
    d2U/dz43dy2                1.000
    d2U/dy2dz43                1.000
    d2U/dx1dy23               -1.000
    d2U/dy23dx1               -1.000
    d2U/dx32dy2               -1.000
    d2U/dy2dx32               -1.000
    d2U/dx1dz23                1.000
    d2U/dz23dx1                1.000
    d2U/dx32dz2                1.000
    d2U/dz2dx32                1.000
    d2U/dy1dx23               -1.000
    d2U/dx23dy1               -1.000
    d2U/dy32dx2               -1.000
    d2U/dx2dy32               -1.000
    d2U/dy1dz23               -1.000
    d2U/dz23dy1               -1.000
    d2U/dy32dz2               -1.000
    d2U/dz2dy32               -1.000
    d2U/dz1dx23                1.000
    d2U/dx23dz1                1.000
    d2U/dz32dx2                1.000
    d2U/dx2dz32                1.000
    d2U/dz1dy23               -1.000
    d2U/dy23dz1               -1.000
    d2U/dz32dy2               -1.000
    d2U/dy2dz32               -1.000
    d2U/dx1dy27                1.000
    d2U/dy27dx1                1.000
    d2U/dx28dy2                1.000
    d2U/dy2dx28                1.000
    d2U/dx1dz27               -1.000
    d2U/dz27dx1               -1.000
    d2U/dx28dz2               -1.000
    d2U/dz2dx28               -1.000
    d2U/dy1dx27                1.000
    d2U/dx27dy1                1.000
    d2U/dy28dx2                1.000
    d2U/dx2dy28                1.000
    d2U/dy1dz27               -1.000
    d2U/dz27dy1               -1.000
    d2U/dy28dz2               -1.000
    d2U/dz2dy28               -1.000
    d2U/dz1dx27               -1.000
    d2U/dx27dz1               -1.000
    d2U/dz28dx2               -1.000
    d2U/dx2dz28               -1.000
    d2U/dz1dy27               -1.000
    d2U/dy27dz1               -1.000
    d2U/dz28dy2               -1.000
    d2U/dy2dz28               -1.000
 ============== RANK, GROUP ===============   2   4
 ---- # OF INDEPENDENT TERMS ------    1
    d2U/dx1dx5
 ---- # OF ALL TERMS, MAT   -------   96
    d2U/dx1dx5                 1.000
    d2U/dx5dx1                 1.000
    d2U/dx48dx2                1.000
    d2U/dx2dx48                1.000
    d2U/dy1dy5                 1.000
    d2U/dy5dy1                 1.000
    d2U/dy48dy2                1.000
    d2U/dy2dy48                1.000
    d2U/dx1dx7                 1.000
    d2U/dx7dx1                 1.000
    d2U/dx46dx2                1.000
    d2U/dx2dx46                1.000
    d2U/dy1dy7                 1.000
    d2U/dy7dy1                 1.000
    d2U/dy46dy2                1.000
    d2U/dy2dy46                1.000
    d2U/dx1dx9                 1.000
    d2U/dx9dx1                 1.000
    d2U/dx45dx2                1.000
    d2U/dx2dx45                1.000
    d2U/dz1dz9                 1.000
    d2U/dz9dz1                 1.000
    d2U/dz45dz2                1.000
    d2U/dz2dz45                1.000
    d2U/dy1dy13                1.000
    d2U/dy13dy1                1.000
    d2U/dy41dy2                1.000
    d2U/dy2dy41                1.000
    d2U/dz1dz13                1.000
    d2U/dz13dz1                1.000
    d2U/dz41dz2                1.000
    d2U/dz2dz41                1.000
    d2U/dx1dx15                1.000
    d2U/dx15dx1                1.000
    d2U/dx39dx2                1.000
    d2U/dx2dx39                1.000
    d2U/dz1dz15                1.000
    d2U/dz15dz1                1.000
    d2U/dz39dz2                1.000
    d2U/dz2dz39                1.000
    d2U/dy1dy17                1.000
    d2U/dy17dy1                1.000
    d2U/dy37dy2                1.000
    d2U/dy2dy37                1.000
    d2U/dz1dz17                1.000
    d2U/dz17dz1                1.000
    d2U/dz37dz2                1.000
    d2U/dz2dz37                1.000
    d2U/dy1dy21                1.000
    d2U/dy21dy1                1.000
    d2U/dy34dy2                1.000
    d2U/dy2dy34                1.000
    d2U/dz1dz21                1.000
    d2U/dz21dz1                1.000
    d2U/dz34dz2                1.000
    d2U/dz2dz34                1.000
    d2U/dx1dx25                1.000
    d2U/dx25dx1                1.000
    d2U/dx30dx2                1.000
    d2U/dx2dx30                1.000
    d2U/dz1dz25                1.000
    d2U/dz25dz1                1.000
    d2U/dz30dz2                1.000
    d2U/dz2dz30                1.000
    d2U/dx1dx31                1.000
    d2U/dx31dx1                1.000
    d2U/dx24dx2                1.000
    d2U/dx2dx24                1.000
    d2U/dy1dy31                1.000
    d2U/dy31dy1                1.000
    d2U/dy24dy2                1.000
    d2U/dy2dy24                1.000
    d2U/dy1dy36                1.000
    d2U/dy36dy1                1.000
    d2U/dy18dy2                1.000
    d2U/dy2dy18                1.000
    d2U/dz1dz36                1.000
    d2U/dz36dz1                1.000
    d2U/dz18dz2                1.000
    d2U/dz2dz18                1.000
    d2U/dx1dx38                1.000
    d2U/dx38dx1                1.000
    d2U/dx16dx2                1.000
    d2U/dx2dx16                1.000
    d2U/dz1dz38                1.000
    d2U/dz38dz1                1.000
    d2U/dz16dz2                1.000
    d2U/dz2dz16                1.000
    d2U/dx1dx42                1.000
    d2U/dx42dx1                1.000
    d2U/dx12dx2                1.000
    d2U/dx2dx12                1.000
    d2U/dy1dy42                1.000
    d2U/dy42dy1                1.000
    d2U/dy12dy2                1.000
    d2U/dy2dy12                1.000
 ============== RANK, GROUP ===============   2   5
 ---- # OF INDEPENDENT TERMS ------    1
    d2U/dx1dy5
 ---- # OF ALL TERMS, MAT   -------   96
    d2U/dx1dy5                 1.000
    d2U/dy5dx1                 1.000
    d2U/dx48dy2                1.000
    d2U/dy2dx48                1.000
    d2U/dy1dx5                 1.000
    d2U/dx5dy1                 1.000
    d2U/dy48dx2                1.000
    d2U/dx2dy48                1.000
    d2U/dx1dy7                 1.000
    d2U/dy7dx1                 1.000
    d2U/dx46dy2                1.000
    d2U/dy2dx46                1.000
    d2U/dy1dx7                 1.000
    d2U/dx7dy1                 1.000
    d2U/dy46dx2                1.000
    d2U/dx2dy46                1.000
    d2U/dx1dz9                 1.000
    d2U/dz9dx1                 1.000
    d2U/dx45dz2                1.000
    d2U/dz2dx45                1.000
    d2U/dz1dx9                 1.000
    d2U/dx9dz1                 1.000
    d2U/dz45dx2                1.000
    d2U/dx2dz45                1.000
    d2U/dy1dz13               -1.000
    d2U/dz13dy1               -1.000
    d2U/dy41dz2               -1.000
    d2U/dz2dy41               -1.000
    d2U/dz1dy13               -1.000
    d2U/dy13dz1               -1.000
    d2U/dz41dy2               -1.000
    d2U/dy2dz41               -1.000
    d2U/dx1dz15                1.000
    d2U/dz15dx1                1.000
    d2U/dx39dz2                1.000
    d2U/dz2dx39                1.000
    d2U/dz1dx15                1.000
    d2U/dx15dz1                1.000
    d2U/dz39dx2                1.000
    d2U/dx2dz39                1.000
    d2U/dy1dz17               -1.000
    d2U/dz17dy1               -1.000
    d2U/dy37dz2               -1.000
    d2U/dz2dy37               -1.000
    d2U/dz1dy17               -1.000
    d2U/dy17dz1               -1.000
    d2U/dz37dy2               -1.000
    d2U/dy2dz37               -1.000
    d2U/dy1dz21                1.000
    d2U/dz21dy1                1.000
    d2U/dy34dz2                1.000
    d2U/dz2dy34                1.000
    d2U/dz1dy21                1.000
    d2U/dy21dz1                1.000
    d2U/dz34dy2                1.000
    d2U/dy2dz34                1.000
    d2U/dx1dz25               -1.000
    d2U/dz25dx1               -1.000
    d2U/dx30dz2               -1.000
    d2U/dz2dx30               -1.000
    d2U/dz1dx25               -1.000
    d2U/dx25dz1               -1.000
    d2U/dz30dx2               -1.000
    d2U/dx2dz30               -1.000
    d2U/dx1dy31               -1.000
    d2U/dy31dx1               -1.000
    d2U/dx24dy2               -1.000
    d2U/dy2dx24               -1.000
    d2U/dy1dx31               -1.000
    d2U/dx31dy1               -1.000
    d2U/dy24dx2               -1.000
    d2U/dx2dy24               -1.000
    d2U/dy1dz36                1.000
    d2U/dz36dy1                1.000
    d2U/dy18dz2                1.000
    d2U/dz2dy18                1.000
    d2U/dz1dy36                1.000
    d2U/dy36dz1                1.000
    d2U/dz18dy2                1.000
    d2U/dy2dz18                1.000
    d2U/dx1dz38               -1.000
    d2U/dz38dx1               -1.000
    d2U/dx16dz2               -1.000
    d2U/dz2dx16               -1.000
    d2U/dz1dx38               -1.000
    d2U/dx38dz1               -1.000
    d2U/dz16dx2               -1.000
    d2U/dx2dz16               -1.000
    d2U/dx1dy42               -1.000
    d2U/dy42dx1               -1.000
    d2U/dx12dy2               -1.000
    d2U/dy2dx12               -1.000
    d2U/dy1dx42               -1.000
    d2U/dx42dy1               -1.000
    d2U/dy12dx2               -1.000
    d2U/dx2dy12               -1.000
 ============== RANK, GROUP ===============   2   6
 ---- # OF INDEPENDENT TERMS ------    1
    d2U/dx1dz5
 ---- # OF ALL TERMS, MAT   -------  192
    d2U/dx1dz5                 1.000
    d2U/dz5dx1                 1.000
    d2U/dx48dz2                1.000
    d2U/dz2dx48                1.000
    d2U/dy1dz5                 1.000
    d2U/dz5dy1                 1.000
    d2U/dy48dz2                1.000
    d2U/dz2dy48                1.000
    d2U/dz1dx5                 1.000
    d2U/dx5dz1                 1.000
    d2U/dz48dx2                1.000
    d2U/dx2dz48                1.000
    d2U/dz1dy5                 1.000
    d2U/dy5dz1                 1.000
    d2U/dz48dy2                1.000
    d2U/dy2dz48                1.000
    d2U/dx1dz7                -1.000
    d2U/dz7dx1                -1.000
    d2U/dx46dz2               -1.000
    d2U/dz2dx46               -1.000
    d2U/dy1dz7                -1.000
    d2U/dz7dy1                -1.000
    d2U/dy46dz2               -1.000
    d2U/dz2dy46               -1.000
    d2U/dz1dx7                -1.000
    d2U/dx7dz1                -1.000
    d2U/dz46dx2               -1.000
    d2U/dx2dz46               -1.000
    d2U/dz1dy7                -1.000
    d2U/dy7dz1                -1.000
    d2U/dz46dy2               -1.000
    d2U/dy2dz46               -1.000
    d2U/dx1dy9                 1.000
    d2U/dy9dx1                 1.000
    d2U/dx45dy2                1.000
    d2U/dy2dx45                1.000
    d2U/dy1dx9                 1.000
